Record Number,0.1,0.112,0.126,0.141,0.158,0.178,0.2,0.224,0.251,0.282,0.316,0.355,0.398,0.447,0.501,0.562,0.631,0.708,0.794,0.891,1,1.12,1.26,1.41,1.58,1.78,2,2.24,2.51,2.82,3.16,3.55,3.98,4.47,5.01,5.62,6.31,7.08,7.94,8.91,10,11.2,12.6,14.1,15.8,17.8,20,22.4,25.1,28.2,31.6,35.5,39.8,44.7,50.1,56.2,63.1,70.8,79.4,89.1,100,112,126,141,158,178,200,224,251,282,316,355,398,447,501,562,631,708,794,891,1000,1120,1260,1410,1580,1780,2000,2240,2510,2820,3160,3500,Dx (10),Dx (50),Dx (90),Sample Name,Measurement Date Time,File Name,SOP File Name,Laser Obscuration,Particle Refractive Index,Particle Absorption Index,Particle Density,Ultrasonication Duration (SOP),Ultrasonication Mode,Original Record Number,File Path,Specific Surface Area
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.81,8.2,13.2,15.3,14.53,11.88,8.63,6.35,4.43,3.41,2.74,2.07,1.56,1.22,0.95,0.71,0.54,0.39,0.29,0.21,0.15,0.11,0.08,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624,0.86,1.65,Eval_010_iso2_11e_gf_180326_am,2018-03-26 14:50,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,5.89,1.57,0.1,2.82,10,Pre-Measurement,4,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,301.6
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.84,8.23,13.22,15.31,14.51,11.86,8.62,6.34,4.42,3.4,2.74,2.07,1.56,1.22,0.95,0.71,0.54,0.38,0.29,0.21,0.15,0.11,0.08,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624,0.859,1.65,Eval_010_iso2_11e_gf_180326_am,2018-03-26 14:51,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,5.84,1.57,0.1,2.82,10,Pre-Measurement,5,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,301.1
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2.54,7.62,12.49,14.69,14.13,11.75,8.73,6.59,4.73,3.73,3.06,2.36,1.81,1.43,1.13,0.85,0.66,0.47,0.35,0.25,0.18,0.13,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.878,1.77,Eval_010_iso2_11e_hd_180326_am,2018-03-26 15:17,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,11.05,1.57,0.1,2.82,10,Pre-Measurement,6,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,468.7
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2.56,7.64,12.51,14.7,14.14,11.75,8.72,6.58,4.72,3.72,3.06,2.35,1.81,1.43,1.13,0.85,0.65,0.46,0.35,0.25,0.18,0.13,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,0.877,1.77,Eval_010_iso2_11e_hd_180326_am,2018-03-26 15:17,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,10.88,1.57,0.1,2.82,10,Pre-Measurement,7,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,468.4
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2.56,7.65,12.52,14.71,14.14,11.75,8.72,6.58,4.71,3.71,3.05,2.35,1.8,1.42,1.12,0.84,0.65,0.46,0.35,0.25,0.18,0.13,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,0.877,1.77,Eval_010_iso2_11e_hd_180326_am,2018-03-26 15:17,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,10.71,1.57,0.1,2.82,10,Pre-Measurement,8,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,469.3
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2.61,7.72,12.58,14.73,14.14,11.73,8.7,6.56,4.69,3.7,3.04,2.33,1.79,1.41,1.11,0.84,0.64,0.46,0.35,0.25,0.18,0.13,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,0.876,1.76,Eval_010_iso2_11e_hd_180326_am,2018-03-26 15:18,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,10.42,1.57,0.1,2.82,10,Pre-Measurement,10,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,469.6
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.99,8.32,13.01,14.88,14.06,11.54,8.48,6.35,4.52,3.54,2.89,2.22,1.7,1.34,1.07,0.8,0.62,0.45,0.34,0.24,0.18,0.13,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,0.864,1.73,Eval_010_iso2_11e_hd_180326_am_r2,2018-03-26 17:48,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,16.74,1.57,0.1,2.82,10,Pre-Measurement,11,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,483.9
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.99,8.33,13.02,14.88,14.06,11.53,8.47,6.34,4.51,3.54,2.89,2.22,1.7,1.34,1.07,0.8,0.62,0.45,0.34,0.24,0.18,0.13,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0.864,1.73,Eval_010_iso2_11e_hd_180326_am_r2,2018-03-26 17:48,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,16.55,1.57,0.1,2.82,10,Pre-Measurement,12,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,482.1
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,3,8.33,13.02,14.89,14.06,11.53,8.47,6.34,4.51,3.53,2.89,2.21,1.7,1.34,1.06,0.8,0.62,0.45,0.34,0.24,0.18,0.13,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0.864,1.73,Eval_010_iso2_11e_hd_180326_am_r2,2018-03-26 17:48,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,16.37,1.57,0.1,2.82,10,Pre-Measurement,13,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,483
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.98,8.3,13,14.88,14.07,11.55,8.48,6.35,4.52,3.54,2.89,2.22,1.7,1.34,1.06,0.8,0.62,0.45,0.34,0.25,0.18,0.13,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,0.865,1.73,Eval_010_iso2_11e_hd_180326_am_r2,2018-03-26 17:49,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,16.24,1.57,0.1,2.82,10,Pre-Measurement,14,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,480.1
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.99,8.32,13.02,14.89,14.07,11.54,8.48,6.35,4.51,3.54,2.89,2.21,1.7,1.34,1.06,0.8,0.62,0.45,0.34,0.24,0.18,0.13,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,0.864,1.73,Eval_010_iso2_11e_hd_180326_am_r2,2018-03-26 17:49,Measurement file_extraction_eval_010_180326_am,SOP_Master.msop,16.09,1.57,0.1,2.82,10,Pre-Measurement,15,C:\ProgramData\Malvern Instruments\Mastersizer 3000\Workspace\Measurement Data\HVAC_QA_Artificial_Loading&Extraction_main\Count\Measurement file_extraction_eval_010_180326_am.mmes,480.2
